Artifact Image Tag,Diff URL,Commit Fix Date,Total Runs,LLM,LLM Knowledge Cutoff Date,Methodology,Detection Rate - Diff,Detection Rate - Trace,Bug Report Example
facebookincubator-CP4M-20877707609,https://github.com/facebookincubator/CP4M/compare/eeefdbe76c49f23d7426fe53dc15676b3a038964...77b091f94e4ab3b4f815184cffe5685feac61460,2024-01-25,5,gpt-4o-mini-2024-07-18,2024-07-18,CWE + CoT,1.0,1.0,File: DummyWebServer.java Line: 65
openmrs-openmrs-module-fhir2-19550216477,https://github.com/openmrs/openmrs-module-fhir2/compare/eeadac714471c27ab7b799822c3e65a251de6048...1ffdbeb79f4a26416bc2930f6501b0e88c156b9a,2023-12-12,5,gpt-4o-mini-2024-07-18,2024-07-18,CWE + CoT,1.0,0.0,File: AllergyIntoleranceTranslatorImplTest.java Line: 190
NoahHsu-event-sourcing-order-poc-20697907823,https://github.com/NoahHsu/event-sourcing-order-poc/compare/f28b26cfe6c3bfdaf3f26da4e3382f2fc6d14078...5415e4f2609c747469d7ac5812d9055cfc5b6087,2024-01-21,5,gpt-4o-mini-2024-07-18,2024-07-18,CWE + CoT,0.0,0.0,File: OrderService.java Line: 84
TheJacksonLaboratory-LIRICAL-20009434674,https://github.com/TheJacksonLaboratory/LIRICAL/compare/3f688748ac60adc2c9c3eb254c1da3cda4c15c80...c3484e500022e13f1513503ef8c12e095e3dea25,2023-12-28,5,gpt-4o-mini-2024-07-18,2024-07-18,CWE + CoT,0.4,0.0,File: HpoCase.java Line: 41
dlsc-software-consulting-gmbh-jfxcentral2-21302701691,https://github.com/dlsc-software-consulting-gmbh/jfxcentral2/compare/96e6df33387c02bfa2cdf3aee4a17740a0dc1838...20d0fe18a81e0e5b24040cfc771565894dc85366,2024-02-07,5,gpt-4o-mini-2024-07-18,2024-07-18,CWE + CoT,0.8,0.0,File: IkonliPackUtil.java Line: 113
SonarSource-sonar-php-206563528,https://github.com/SonarSource/sonar-php/compare/aa2914a7dc9b825dc5766f51c673d0264a67a50c...6902a5ca7238f752a0d58118f0c486d4f23b2095,2017-03-01,5,gpt-4o-mini-2024-07-18,2024-07-18,CWE + CoT,1.0,0.0,File: JUnitLogParserForPhpUnitTest.java Line: 59
SonarSource-sonarlint-intellij-401771085,https://github.com/SonarSource/sonarlint-intellij/compare/41345478372213c5c35c89483409e8a62df3a83d...0bde33f6ee157d5865946dca9197aba70357759d,2018-07-09,5,gpt-4o-mini-2024-07-18,2024-07-18,CWE + CoT,1.0,0.0,File: RulesTreeTableModelTest.java Line: 3
sofastack-sofa-ark-20728877093,https://github.com/sofastack/sofa-ark/compare/f8d2b072cc5a5f4f0f65387feae8af874a802bb2...34580be877fc38d98a4226dbb1ed77a8c308b8f4,2024-01-22,5,gpt-4o-mini-2024-07-18,2024-07-18,CWE + CoT,0.0,0.0,File: Handler.java Line: 221
apache-servicecomb-java-chassis-19671447070,https://github.com/apache/servicecomb-java-chassis/compare/e584cff50548a2acd063cd01717d65ca2651123b...e4e2c9b1e24903430b6953e6621dabef0f03ac83,2023-12-15,5,gpt-4o-mini-2024-07-18,2024-07-18,CWE + CoT,0.0,1.0,File: GovernanceCacheHandlerTest.java Line: 44
equinor-neqsim-21672227830,https://github.com/equinor/neqsim/compare/e2a044a3c1f589496d1a7888375ce526e28d31bd...18363c610ca418191f4cd19864ec6d0c4b67067a,2024-02-16,5,gpt-4o-mini-2024-07-18,2024-07-18,CWE + CoT,0.0,0.0,File: ProcessSystemTest.java Line: 80
equinor-neqsim-22831042636,https://github.com/equinor/neqsim/compare/3e2afbf15b199ebbe3775da259bfc0b9ca5cba5f...236f0144b80aef19889671f1b0114726cc585886,2024-03-19,5,gpt-4o-mini-2024-07-18,2024-07-18,CWE + CoT,1.0,0.4,File: ThermodynamicOperations.java Line: 3
gchq-Gaffer-22782469780,https://github.com/gchq/Gaffer/compare/b0947143e9939aecfdf082f04a06805616a7a86b...3c6d48f025451990fda27146c1b5fba5b48cdc21,2024-03-18,5,gpt-4o-mini-2024-07-18,2024-07-18,CWE + CoT,0.4,0.6,File: NamedOperationResolver.java Line: 150
polarismesh-polaris-java-22228831197,https://github.com/polarismesh/polaris-java/compare/106afe779cb3476a87c3c2a733bae7ad7aef5a9b...3afea74354e3c9155f73fcb1bc07765e93a1d70b,2024-03-04,5,gpt-4o-mini-2024-07-18,2024-07-18,CWE + CoT,0.0,0.0,File: ConfigFileLongPullService.java Line: 168
razorpay-razorpay-java-23094050682,https://github.com/razorpay/razorpay-java/compare/b87142b1b64d0036f50d0f4ed7a16045820381cb...035be48f26810a992c765cc43ca3a2a174ef0e2e,2024-03-29,5,gpt-4o-mini-2024-07-18,2024-07-18,CWE + CoT,0.0,1.0,File: VirtualAccountClientTest.java Line: 3
apache-maven-24423934371,https://github.com/apache/maven/compare/e44237ed94ecd64fb149fafa6d78e0ed67fed63d...5a99e44bec4fd0f0fd9e0ae12109e0af18dd3247,2024-04-30,5,gpt-4o-mini-2024-07-18,2024-07-18,CWE + CoT,0.0,1.0,File: DefaultConsumerPomBuilder.java Line: 231
apache-maven-27264685111,https://github.com/apache/maven/compare/00ead1fa8f1c6e8a760158fb72063a59629e91b2...9cd64f3deb2af3e15a0316af781ac2f855e425a2,2024-07-10,5,gpt-4o-mini-2024-07-18,2024-07-18,CWE + CoT,1.0,0.0,File: SettingsXmlConfigurationProcessor.java Line: 3
cloudfoundry-uaa-26356473827,https://github.com/cloudfoundry/uaa/compare/fe4a7ff4c29cf456f37da2cd026056b5044ab3cf...bd5a525cdf7e5b15778792b91c2e8848d9c9e3fe,2024-06-18,5,gpt-4o-mini-2024-07-18,2024-07-18,CWE + CoT,0.0,0.0,File: SamlIdentityProviderConfiguratorTests.java Line: 157
fabric8io-docker-maven-plugin-26424845764,https://github.com/fabric8io/docker-maven-plugin/compare/d92bc8f6428c8831409668df47dda2979c2adcdc...4da75cf4d756e086e2e0a0b6c56511a37eb7cc8f,2024-06-19,5,gpt-4o-mini-2024-07-18,2024-07-18,CWE + CoT,0.8,0.0,File: DockerAccess.java Line: 289
mageddo-dns-proxy-server-25670030569,https://github.com/mageddo/dns-proxy-server/compare/2f58633ae1b8a5e51806cb31427eca0a6088766b...8e52d84c9c8b30042fdfc60eb0b47702a6437225,2024-05-31,5,gpt-4o-mini-2024-07-18,2024-07-18,CWE + CoT,0.0,1.0,File: SolverRemote.java Line: 10
mcMMO-Dev-mcMMO-25395110912,https://github.com/mcMMO-Dev/mcMMO/compare/4277384c22ce4fe4e68d67f24b0a3ad86bde87dd...6c1502fc671855f5fc2475a19cdec6c33dc823ff,2024-05-24,5,gpt-4o-mini-2024-07-18,2024-07-18,CWE + CoT,1.0,0.2,File: WoodcuttingTest.java Line: 71
petergeneric-stdlib-290369132,https://github.com/petergeneric/stdlib/compare/81f65170bae1254b8038248a0658624ea685ec32...cfddb8e1d0053759f2b8b71076b8c4a79cc8de4a,2017-10-20,5,gpt-4o-mini-2024-07-18,2024-07-18,CWE + CoT,0.6,1.0,File: DynamicQueryEmbeddedPkTest.java Line: 59
petergeneric-stdlib-292030904,https://github.com/petergeneric/stdlib/compare/babdc2ac4bc058b470b1995e3965de8d44e9959d...4c51a3b3fcb881ab4177655389beac1796aec844,2017-10-24,5,gpt-4o-mini-2024-07-18,2024-07-18,CWE + CoT,0.4,1.0,File: JPASearchExecutor.java Line: 158
Adobe-Consulting-Services-acs-aem-commons-315891916,https://github.com/Adobe-Consulting-Services/acs-aem-commons/compare/4818d0e3ced9ea465d1feb99a61952ca8ae7b7ab...e8189817225c76c0f20487efec2ebbc1626f13c2,2017-12-13,5,gpt-4o-mini-2024-07-18,2024-07-18,CWE + CoT,0.0,0.4,File: FolderRelocator.java Line: 3
SonarSource-sonar-java-297969373,https://github.com/SonarSource/sonar-java/compare/3b84d2b3fabfdcc58d11be26b610d109c5a2e95a...0749fb0a74ffcae2d2d1cf7db4950a1c6df5f808,2017-11-06,5,gpt-4o-mini-2024-07-18,2024-07-18,CWE + CoT,0.4,0.0,File: MethodLookupTestData.java Line: 6
SonarSource-sonar-java-352869832,https://github.com/SonarSource/sonar-java/compare/30c3ce14ee7fc8fdb396040c3c2ce2f019d67b6b...0f1a47c35a2181a928fa39fec9c1c4f651dc63e7,2018-03-13,5,gpt-4o-mini-2024-07-18,2024-07-18,CWE + CoT,1.0,0.2,File: PomCheckVerifier.java Line: 71
SonarSource-sonar-java-382233209,https://github.com/SonarSource/sonar-java/compare/b42ef9394e7572b9dbae60643246463c815b3484...b764afc138ce53262160fd0aa524bfcef5585f04,2018-05-25,5,gpt-4o-mini-2024-07-18,2024-07-18,CWE + CoT,1.0,1.0,File: FirstPass.java Line: 6
brianfrankcooper-YCSB-334968079,https://github.com/brianfrankcooper/YCSB/compare/6097cf7737adb125924311c1a280cd8359d85f7e...0ac03f3c5ed95207a127c6993a79fb35a73fc48c,2018-01-30,5,gpt-4o-mini-2024-07-18,2024-07-18,CWE + CoT,0.4,0.0,File: OneMeasurementHistogram.java Line: 100
swagger-api-swagger-core-395465873,https://github.com/swagger-api/swagger-core/compare/a9e883b11d0295dae9b29a6194abe17de7138b2a...2e9d05e3633a0881067bc9effbd36af0b6c377bd,2018-06-23,5,gpt-4o-mini-2024-07-18,2024-07-18,CWE + CoT,0.2,0.4,File: ArrayPropertyDeserializerTest.java Line: 42
SynBioDex-libSBOLj-88851754,https://github.com/SynBioDex/libSBOLj/compare/c55824897acb34bac4d0b1c38af1e23b9aeb8e98...af99806bc1d1bf837dc64ec204dbb58d50a11184,2015-11-02,5,gpt-4o-mini-2024-07-18,2024-07-18,CWE + CoT,0.0,0.0,File: SBOLDocumentTest.java Line: 268
apache-jackrabbit-oak-290323369,https://github.com/apache/jackrabbit-oak/compare/29a1ce3b747ae35da9139f34b00bd6b73123e999...71589df4cc9cd8ce7f46cf1012db60ea3d5a1aa4,2017-10-20,5,gpt-4o-mini-2024-07-18,2024-07-18,CWE + CoT,0.0,0.0,File: IndexUpdate.java Line: 6
brianfrankcooper-YCSB-394573389,https://github.com/brianfrankcooper/YCSB/compare/95f72a1a03369f25b70f1cf9f4908ae089e2450a...a26ec5eddd8b3d57b3e9a583ccced48f5c117d02,2018-06-20,5,gpt-4o-mini-2024-07-18,2024-07-18,CWE + CoT,1.0,0.8,File: Client.java Line: 3
graphhopper-graphhopper-221837923,https://github.com/graphhopper/graphhopper/compare/3c2d8f34cc5c8b95f1210f62a7b289ed915e4f85...2ade07acb9b0953433ed04e1f7059e243130c201,2017-04-13,5,gpt-4o-mini-2024-07-18,2024-07-18,CWE + CoT,1.0,0.4,File: GraphHopperGtfsIT.java Line: 48
qupath-qupath-9341239974,https://github.com/qupath/qupath/compare/2f8d79b16d61c65187506559806954c0fd76d020...e47892dcf7b775d02b61c68b25ceef89931a137e,2022-11-07,5,gpt-4o-mini-2024-07-18,2024-07-18,CWE + CoT,0.0,0.0,File: ObservableMeasurementTableData.java Line: 3
apache-shardingsphere-10274807843,https://github.com/apache/shardingsphere/compare/4e3e1e0da4807994a1dbd27ea01786c28cab43ed...1200fa6a02b1a52d5048269e88d9cb5beedb94f9,2022-12-23,5,gpt-4o-mini-2024-07-18,2024-07-18,CWE + CoT,0.0,0.0,File: MySQLClient.java Line: 322
apache-iceberg-11761392364,https://github.com/apache/iceberg/compare/b8da9223f5dde05fde975f21bd252363242d2f35...00bbdbe15f318c4b821c9f43c624e21468a4e83c,2023-03-04,5,gpt-4o-mini-2024-07-18,2024-07-18,CWE + CoT,0.0,1.0,File: FlinkTestBase.java Line: 3
traccar-traccar-9287925064,https://github.com/traccar/traccar/compare/9c03a0505f46a92f645dc927dba2da6458facfb1...fdd52edc7811ae973c93ae825cc1bd1d9e9fe33f,2022-11-04,5,gpt-4o-mini-2024-07-18,2024-07-18,CWE + CoT,0.0,0.0,File: MeitrackProtocolDecoder.java Line: 580
apache-maven-30385061433,https://github.com/apache/maven/compare/790ee33c96c3edde42f2275146bfb0ff415ad0f1...ee65672969327c586b6c6a6b6113d753f60159af,2024-09-19,5,gpt-4o-mini-2024-07-18,2024-07-18,CWE + CoT,1.0,0.0,File: DefaultProjectBuilder.java Line: 103
cloudfoundry-uaa-27993756382,https://github.com/cloudfoundry/uaa/compare/ce2a48f2ebc404c7e1a51006deb4c977ea40cf32...6b03df377f86226996e82d0370c1a4d0b79ff85f,2024-07-27,5,gpt-4o-mini-2024-07-18,2024-07-18,CWE + CoT,0.0,0.0,File: LoginInfoEndpoint.java Line: 662
dromara-dynamic-tp-29819213533,https://github.com/dromara/dynamic-tp/compare/ca6a69913d978d187eb6141d3bcd927322242f66...3577bd627d7c45d4433a98c30c87e2f319a2f64d,2024-09-08,5,gpt-4o-mini-2024-07-18,2024-07-18,CWE + CoT,1.0,0.0,File: DtpBannerPrinter.java Line: 50
SeaOfNodes-Simple-27875703767,https://github.com/SeaOfNodes/Simple/compare/667f3b91df9bca5c49ec6b1721cd0e00c92c1747...c55a1287e55beb638c94b01ecca89bc7bf3c1c48,2024-07-24,5,gpt-4o-mini-2024-07-18,2024-07-18,CWE + CoT,1.0,1.0,File: Chapter05Test.java Line: 6
weibocom-rill-flow-28548989194,https://github.com/weibocom/rill-flow/compare/061b2b824c526fb04f3a2f0a9f2c55381255a75a...e3f7645c52a27046bc75bab5618d7530f18ee26d,2024-08-09,5,gpt-4o-mini-2024-07-18,2024-07-18,CWE + CoT,0.4,0.0,File: DAGWalkHelper.java Line: 182
weibocom-rill-flow-30302526202,https://github.com/weibocom/rill-flow/compare/4001d5997fd06b9bd1a3431926be307cecd94662...81c20ee36fd137c327f9a430c8297c37ebd8b926,2024-09-18,5,gpt-4o-mini-2024-07-18,2024-07-18,CWE + CoT,0.2,0.2,File: DAGRuntimeFacade.java Line: 391
matsim-org-matsim-libs-30589560245,https://github.com/matsim-org/matsim-libs/compare/3be815cb705f5c000019ce1e10c9b803423364e5...58030d8706e019116a7b42c6d37bfa8f56e2788a,2024-09-24,5,gpt-4o-mini-2024-07-18,2024-07-18,CWE + CoT,0.0,0.2,File: MatsimRuntimeModifications.java Line: 6
Hakky54-log-captor-33109394083,https://github.com/Hakky54/log-captor/compare/04565e2a6702d47967fb2f076b285212dacb3b8c...39b66aebad151aee93bdfdc4b82a4d7d1368657c,2024-11-17,5,gpt-4o-mini-2024-07-18,2024-07-18,CWE + CoT,1.0,0.0,File: LogEventMapper.java Line: 59
hyperledger-besu-32525949902,https://github.com/hyperledger/besu/compare/a6123bbf120358df2839c37779d09dfaabfbce7f...3af0e373cfc080d9f96ceb77743854ea7e2bc4b6,2024-11-05,5,gpt-4o-mini-2024-07-18,2024-07-18,CWE + CoT,0.2,0.0,File: BonsaiFlatDbStrategyProvider.java Line: 6
cloudfoundry-uaa-35214130414,https://github.com/cloudfoundry/uaa/compare/41eaec1fed59c24d168e541fa80edd8c76eb7fd3...888e6a15742de466e3c4b58d0ef4f22ccd8e71d6,2025-01-06,5,gpt-4o-mini-2024-07-18,2024-07-18,CWE + CoT,0.2,0.0,File: ClientJwtConfigurationTest.java Line: 126
iBotPeaches-Apktool-34593156831,https://github.com/iBotPeaches/Apktool/compare/1b72ddd0a0fa3591a84a71435211de517393fae0...eb9badec3a94179a698c45edfbd5cd8ad394127c,2024-12-18,5,gpt-4o-mini-2024-07-18,2024-07-18,CWE + CoT,1.0,0.0,File: ResValuesXmlSerializable.java Line: 6
matsim-org-matsim-libs-33422678866,https://github.com/matsim-org/matsim-libs/compare/96191b512e88399b77a71bd9e9ad954646af4ca9...5155a64c40af0c6d0bc73cf99fa019f8affdd35c,2024-11-23,5,gpt-4o-mini-2024-07-18,2024-07-18,CWE + CoT,0.0,0.6,File: Node.java Line: 88
matsim-org-matsim-libs-33870371485,https://github.com/matsim-org/matsim-libs/compare/2057a6f4024e175f8393b46e15f70a6cbd8697d4...a314b7b413f332a054199958f96bc17b9558fba5,2024-12-03,5,gpt-4o-mini-2024-07-18,2024-07-18,CWE + CoT,0.4,0.4,File: MatsimRuntimeModifications.java Line: 6
miso-lims-miso-lims-33558827966,https://github.com/miso-lims/miso-lims/compare/9cc116a8335102a4a9086283ad7546b6adf1f2b1...2c5a8f68f2bf9a967a0bb6878575f29b1024708e,2024-11-26,5,gpt-4o-mini-2024-07-18,2024-07-18,CWE + CoT,1.0,0.0,File: HibernateUtilDao.java Line: 17
stleary-JSON-java-35340234971,https://github.com/stleary/JSON-java/compare/a8bcc9d5f5e7259edd3c490e2d75be4f37fd3011...143acb672882dea4d2b12254b525bf07bf37c48a,2025-01-08,5,gpt-4o-mini-2024-07-18,2024-07-18,CWE + CoT,0.0,0.0,File: JSONObject.java Line: 6
REAndroid-ARSCLib-33482778413,https://github.com/REAndroid/ARSCLib/compare/dc6fe61dad110df1d6ae6c5fa54568020943be3d...0643ba42934f27b3fadb06f4e4de35c2c727ce2c,2024-11-25,5,gpt-4o-mini-2024-07-18,2024-07-18,CWE + CoT,0.0,0.0,File: MethodKey.java Line: 6
apache-datasketches-memory-32687863919,https://github.com/apache/datasketches-memory/compare/806405ec081792cfe4c33442250433f4db24786e...b4024ba7acc299270d846a9b189c64178313eab0,2024-11-08,5,gpt-4o-mini-2024-07-18,2024-07-18,CWE + CoT,0.2,0.6,File: UtilTest.java Line: 71
apache-tsfile-35355814144,https://github.com/apache/tsfile/compare/c614ed964224fba9dda14cdf9686a45e29ee62ab...f24552be78d8f497dae3a93e00c8d57ffc289b29,2025-01-09,5,gpt-4o-mini-2024-07-18,2024-07-18,CWE + CoT,0.0,0.8,File: ColumnFactory.java Line: 6
ReaJason-MemShellParty-35816070397,https://github.com/ReaJason/MemShellParty/compare/a3f835bc8400be9383601e219d8fc89b07fe47d1...406d49b36e0481e8a4684d12ebd63a707b2cbc80,2025-01-18,5,gpt-4o-mini-2024-07-18,2024-07-18,CWE + CoT,0.0,0.0,File: GodzillaGeneratorTest.java Line: 44
panic08-funpay4j-33499337932,https://github.com/panic08/funpay4j/compare/985db354fd2c5f212ee796bed7bd68ac45c77508...2436030dc91653d902344f8d04516910b7bf4f38,2024-11-25,5,gpt-4o-mini-2024-07-18,2024-07-18,CWE + CoT,1.0,0.0,File: FunPayExecutor.java Line: 161
1c-syntax-bsl-language-server-35837972896,https://github.com/1c-syntax/bsl-language-server/compare/d5c952ab6e8bf9f927731aeaf0f6ea8002e55829...a9917956bf7493e1b2839fa49a63ab5bf8150b82,2025-01-19,5,gpt-4o-mini-2024-07-18,2024-07-18,CWE + CoT,0.0,0.6,File: ServerContext.java Line: 172
1c-syntax-bsl-language-server-35837995024,https://github.com/1c-syntax/bsl-language-server/compare/54af259ee09fb10485ce504ce162066ce847af2e...7fc434ad2bc997ab618ef7acd3b5b96f123c6534,2025-01-19,5,gpt-4o-mini-2024-07-18,2024-07-18,CWE + CoT,0.0,0.8,File: ReferenceIndexReferenceFinderTest.java Line: 141
matsim-org-matsim-libs-36187706813,https://github.com/matsim-org/matsim-libs/compare/f337405ee0c7cc91afe3b2f3b8e6a2e05efb0b01...0aa6604c384e4f8201866767b6084b647aa184ed,2025-01-26,5,gpt-4o-mini-2024-07-18,2024-07-18,CWE + CoT,1.0,1.0,File: AbstractController.java Line: 6
fayder-restcountries-154683750,https://github.com/apilayer/restcountries/compare/daeab38ee2ab23999dd952b0f3db23dcd1ceb267...e065292902418db1344043e3c9691f80b6cf8e0e,2016-08-24,5,gpt-4o-mini-2024-07-18,2024-07-18,CWE + CoT,0.0,0.8,File: CountryServiceTest.java Line: 54
fayder-restcountries-207869551,https://github.com/apilayer/restcountries/compare/d825004b5770bdca2af62005400602742ef5103a...262e5ab25752bff2bc94555e1d216557b6070089,2017-03-05,5,gpt-4o-mini-2024-07-18,2024-07-18,CWE + CoT,0.0,0.4,File: CountryServiceHelper.java Line: 45
fayder-restcountries-146970881,https://github.com/apilayer/restcountries/compare/a3c566bde8046f65b12bafd813b68acbeb67fc5a...3382320ecfe0b4e5705eabfc3631b814468495bf,2016-07-24,5,gpt-4o-mini-2024-07-18,2024-07-18,CWE + CoT,0.0,1.0,File: CountryServiceTest.java Line: 54
charite-jannovar-146105695,https://github.com/charite/jannovar/compare/94160a2ea9c88e6657b2be2c7c296d86543893f9...fcdc4b48b415650d99ff6ab8413582eaf19b9a58,2016-07-20,5,gpt-4o-mini-2024-07-18,2024-07-18,CWE + CoT,0.0,0.0,File: AnnotateVCFCommand.java Line: 72
HubTurbo-HubTurbo-64373567,https://github.com/HubTurbo/HubTurbo/compare/35ccc4f6afbdbaf59e530f7d87157785683affea...5f34a3586ee9163e1b238f77f00d026ceee901e3,2015-05-28,5,gpt-4o-mini-2024-07-18,2024-07-18,CWE + CoT,0.0,0.0,File: ModelTests.java Line: 99
HubTurbo-HubTurbo-64373562,https://github.com/HubTurbo/HubTurbo/compare/083ce6be5baa432d43bf94e51c414e75c07c2cbd...14a3c6b34d401e65df4cf46201e6ee6ae53b6192,2015-05-28,5,gpt-4o-mini-2024-07-18,2024-07-18,CWE + CoT,0.0,0.0,File: ModelTests.java Line: 111
UNC-Libraries-Carolina-Digital-Repository-382144611,https://github.com/UNC-Libraries/Carolina-Digital-Repository/compare/fc32a3a61b9fea64849d299b176039b04326cac9...14039c9329e83909b950bdc55345a9f6b69bb7f5,2018-05-22,5,gpt-4o-mini-2024-07-18,2024-07-18,CWE + CoT,0.0,0.4,File: SolrIngestProcessorIT.java Line: 169
pgjdbc-pgjdbc-549133347,https://github.com/pgjdbc/pgjdbc/compare/58563d8d4f23f49d3f7fc167bbac0340970f5c84...1e01d3b21a844b4ec01ad6f1b5554ffed5ac4448,2019-06-24,5,gpt-4o-mini-2024-07-18,2024-07-18,CWE + CoT,0.0,0.0,File: PoolingDataSourceTest.java Line: 128
apache-incubator-shardingsphere-258496857,https://github.com/apache/incubator-shardingsphere/compare/58f9db3a5c4fb25efb4e32679b0a22fc03b02887...300a13d52018b2d32a3610ea31f0de10617f6732,2017-07-28,5,gpt-4o-mini-2024-07-18,2024-07-18,CWE + CoT,0.0,1.0,File: AbstractShardingBothForPStatementWithDMLTest.java Line: 129
dromara-hertzbeat-12301236870,https://github.com/dromara/hertzbeat/compare/f3ee2d2f5f67eed4406053f779e34f5cd0a15e6a...a06a9d847c31b2159f2e17123bd5936c2798f2d3,2023-03-27,5,gpt-4o-mini-2024-07-18,2024-07-18,CWE + CoT,0.0,1.0,File: AppServiceTest.java Line: 24
openpnp-openpnp-125418519,https://github.com/openpnp/openpnp/compare/d78e4176384740b581b4ebfcd2f54d8e97ea1d99...5546842b2d82472d7f931982567401d715d32db5,2016-04-24,5,gpt-4o-mini-2024-07-18,2024-07-18,CWE + CoT,0.0,0.0,File: Configuration.java Line: 103
dromara-hertzbeat-11779488839,https://github.com/dromara/hertzbeat/compare/9e965929463c06064076cf5b8b824e588d8316be...14964c45d1efa29bf2fd8441edbb86827f2a0d8d,2023-03-14,5,gpt-4o-mini-2024-07-18,2024-07-18,CWE + CoT,0.0,1.0,File: AppServiceTest.java Line: 24
sofastack-sofa-ark-19126947510,https://github.com/sofastack/sofa-ark/compare/8b21feef08a511ffb4b0fba3afc48fda7033f283...63ef5394f973a1fe9ffe5e9f0934484da5d8bee0,2023-11-30,5,gpt-4o-mini-2024-07-18,2024-07-18,CWE + CoT,0.0,0.4,File: AbstractLauncher.java Line: 90
apache-jackrabbit-oak-293744004,https://github.com/apache/jackrabbit-oak/compare/d09019960d27bfb301869f040f62c0a56de8a25b...688d57e3a101567307ed876b04612b45add77745,2017-10-29,5,gpt-4o-mini-2024-07-18,2024-07-18,CWE + CoT,0.0,0.0,File: IncludeExcludeUpgradeTest.java Line: 6
tananaev-traccar-64783123,https://github.com/traccar/traccar/compare/6883ecf8462e26f63d2709426c2cacf5dd318c49...670acf03fb75e56fc0efc0c1fcfac04060bfb985,2015-05-31,5,gpt-4.1-nano-2025-04-14,2025-04-15,CWE + CoT,0.0,0.0,File: CastelProtocolDecoderTest.java Line: 3
tananaev-traccar-192220170,https://github.com/traccar/traccar/compare/0885b4c200600ff320af9a77eacda5fc4d63c795...7b43de6883d317c57e4cb0f0be6caf0b23297189,2017-01-15,5,gpt-4.1-nano-2025-04-14,2025-04-15,CWE + CoT,0.0,0.0,File: WatchProtocolDecoderTest.java Line: 3
tananaev-traccar-255051211,https://github.com/traccar/traccar/compare/df53571ab09afb15888462dbbed2c3d58759c55a...aa921d5acca68b92f0200183eb1c4a786a5f4882,2017-07-18,5,gpt-4.1-nano-2025-04-14,2025-04-15,CWE + CoT,0.2,1.0,File: AplicomProtocolDecoder.java Line: 6
fayder-restcountries-152161309,https://github.com/apilayer/restcountries/compare/63f8cf8318b117ea781edbbb407288d4e6e72bd7...cf854c040bc45ba91331f1324e6610b9a1b97690,2016-08-14,5,gpt-4.1-nano-2025-04-14,2025-04-15,CWE + CoT,0.2,0.0,File: Country.java Line: 3
winder-Universal-G-Code-Sender-243265926,https://github.com/winder/Universal-G-Code-Sender/compare/e633c9d5fd3878f8c17a5d5347fef0be18335cff...7dd3ce4d1a027202fdc10a7d4e5ad8e60d881704,2017-06-20,5,gpt-4.1-nano-2025-04-14,2025-04-15,CWE + CoT,0.4,0.0,File: GrblController.java Line: 140
winder-Universal-G-Code-Sender-172454077,https://github.com/winder/Universal-G-Code-Sender/compare/4e1da3358c70f391001f484630ae4f4cc89cc7dd...4f429a723a7a2f30a84d38ce6e04062f7f673304,2016-11-01,5,gpt-4.1-nano-2025-04-14,2025-04-15,CWE + CoT,0.6,0.0,File: GrblControllerTest.java Line: 6
GoClipse-goclipse-126655137,https://github.com/GoClipse/goclipse/compare/d3272165138be4e581379e84f0e0c0f293eb9c47...1b15b05debe5dfee58e616a719c319a86c206e1d,2016-04-29,5,gpt-4.1-nano-2025-04-14,2025-04-15,CWE + CoT,1.0,0.0,File: EnvironmentSettingsEditor.java Line: 3
puniverse-quasar-111273215,https://github.com/puniverse/quasar/compare/269d73a67a572a4ef0656847ee908a05b055a0f1...0057c2869fd1c602bd2febd634850f3ab206e164,2016-02-23,5,gpt-4.1-nano-2025-04-14,2025-04-15,CWE + CoT,0.0,0.0,File: VerificationTest.java Line: 3
raphw-byte-buddy-123642637,https://github.com/raphw/byte-buddy/compare/b0afd033b09c283413a62bd1508b6154b811c098...3cfd24aad37eeb7385019f30a1c37f6419faf5f4,2016-04-17,5,gpt-4.1-nano-2025-04-14,2025-04-15,CWE + CoT,0.0,0.0,File: AdviceTest.java Line: 3
